start_date,end_date,value,device
2024-11-05 00:26:47+01:00,2024-11-05 00:32:47+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 00:26:47+01:00,2024-11-05 00:32:47+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-05 00:32:47+01:00,2024-11-05 00:33:17+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-05 00:33:17+01:00,2024-11-05 00:46:17+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 00:46:17+01:00,2024-11-05 01:09:17+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-05 01:09:17+01:00,2024-11-05 01:12:17+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 01:12:17+01:00,2024-11-05 01:35:47+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-05 01:35:47+01:00,2024-11-05 01:36:47+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 00:33:17+01:00,2024-11-05 01:36:47+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-05 01:36:47+01:00,2024-11-05 01:37:17+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-05 01:37:17+01:00,2024-11-05 01:41:17+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 01:41:17+01:00,2024-11-05 02:01:17+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-05 02:01:17+01:00,2024-11-05 02:04:47+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 02:04:47+01:00,2024-11-05 02:05:17+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-05 02:05:17+01:00,2024-11-05 03:16:47+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 03:16:47+01:00,2024-11-05 03:44:17+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-05 03:44:17+01:00,2024-11-05 04:28:47+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 04:28:47+01:00,2024-11-05 04:52:17+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-05 04:52:17+01:00,2024-11-05 05:05:47+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 05:05:47+01:00,2024-11-05 05:24:47+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-05 05:24:47+01:00,2024-11-05 06:45:17+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 06:45:17+01:00,2024-11-05 07:19:47+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-05 07:19:47+01:00,2024-11-05 08:09:47+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 01:37:17+01:00,2024-11-05 08:09:47+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-05 08:09:47+01:00,2024-11-05 08:11:47+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-05 08:11:47+01:00,2024-11-05 08:12:47+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 08:11:47+01:00,2024-11-05 08:12:47+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-05 08:12:47+01:00,2024-11-05 08:17:47+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-05 08:17:47+01:00,2024-11-05 08:30:17+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 08:17:47+01:00,2024-11-05 08:30:17+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-05 08:30:17+01:00,2024-11-05 08:31:17+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-05 08:31:17+01:00,2024-11-05 08:32:17+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 08:31:17+01:00,2024-11-05 08:32:17+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-05 08:32:17+01:00,2024-11-05 08:35:47+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-05 08:35:47+01:00,2024-11-05 08:38:47+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 08:35:47+01:00,2024-11-05 08:38:47+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-05 23:59:50+01:00,2024-11-06 00:16:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 00:16:20+01:00,2024-11-06 00:55:20+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-06 00:55:20+01:00,2024-11-06 01:02:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 01:02:20+01:00,2024-11-06 01:18:20+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-06 01:18:20+01:00,2024-11-06 02:30:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 02:30:20+01:00,2024-11-06 02:48:20+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-06 02:48:20+01:00,2024-11-06 02:52:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 02:52:50+01:00,2024-11-06 03:20:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-06 03:20:50+01:00,2024-11-06 04:39:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 04:39:50+01:00,2024-11-06 05:03:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-06 05:03:50+01:00,2024-11-06 06:08:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 06:08:20+01:00,2024-11-06 06:24:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-06 06:24:50+01:00,2024-11-06 06:25:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 06:25:20+01:00,2024-11-06 06:25:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-06 06:25:50+01:00,2024-11-06 06:31:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 06:31:20+01:00,2024-11-06 07:07:50+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-06 07:07:50+01:00,2024-11-06 07:49:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-05 23:59:50+01:00,2024-11-06 07:49:50+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-06 07:49:50+01:00,2024-11-06 07:51:50+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-06 07:51:50+01:00,2024-11-06 07:58:50+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 07:51:50+01:00,2024-11-06 07:58:50+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-06 07:58:50+01:00,2024-11-06 07:59:50+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-06 07:59:50+01:00,2024-11-06 08:05:20+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-06 07:59:50+01:00,2024-11-06 08:05:20+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-07 00:18:41+01:00,2024-11-07 00:44:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 00:18:41+01:00,2024-11-07 00:44:41+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-07 00:44:41+01:00,2024-11-07 00:45:41+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-07 00:45:41+01:00,2024-11-07 01:13:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 01:13:11+01:00,2024-11-07 01:55:41+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-07 01:55:41+01:00,2024-11-07 02:11:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 02:11:11+01:00,2024-11-07 02:59:41+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-07 02:59:41+01:00,2024-11-07 04:26:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 04:26:11+01:00,2024-11-07 05:05:41+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-07 05:05:41+01:00,2024-11-07 06:05:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 06:05:41+01:00,2024-11-07 06:36:41+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-07 06:36:41+01:00,2024-11-07 07:20:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 00:45:41+01:00,2024-11-07 07:20:11+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-07 07:20:11+01:00,2024-11-07 07:21:11+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-07 07:21:11+01:00,2024-11-07 07:37:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 07:37:11+01:00,2024-11-07 07:56:41+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-07 07:56:41+01:00,2024-11-07 07:58:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 07:21:11+01:00,2024-11-07 07:58:41+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-07 07:58:41+01:00,2024-11-07 07:59:11+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-07 07:59:11+01:00,2024-11-07 08:07:41+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 07:59:11+01:00,2024-11-07 08:07:41+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-07 08:07:41+01:00,2024-11-07 08:08:41+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-07 08:08:41+01:00,2024-11-07 08:11:11+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-07 08:08:41+01:00,2024-11-07 08:11:11+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-08 00:34:23+01:00,2024-11-08 00:50:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 00:50:23+01:00,2024-11-08 01:11:23+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-08 01:11:23+01:00,2024-11-08 01:33:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 01:33:53+01:00,2024-11-08 01:37:53+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-08 01:37:53+01:00,2024-11-08 03:01:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 03:01:23+01:00,2024-11-08 03:03:53+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-08 03:03:53+01:00,2024-11-08 03:04:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 00:34:23+01:00,2024-11-08 03:04:53+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-08 03:04:53+01:00,2024-11-08 03:05:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-08 03:05:53+01:00,2024-11-08 03:08:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 03:05:53+01:00,2024-11-08 03:08:53+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-08 03:08:53+01:00,2024-11-08 03:09:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-08 03:09:53+01:00,2024-11-08 03:18:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 03:18:53+01:00,2024-11-08 03:29:23+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-08 03:09:53+01:00,2024-11-08 03:29:23+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-08 03:29:23+01:00,2024-11-08 03:30:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-08 03:30:53+01:00,2024-11-08 03:58:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 03:58:23+01:00,2024-11-08 04:34:23+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-11-08 04:34:23+01:00,2024-11-08 04:41:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 04:41:23+01:00,2024-11-08 04:59:53+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-08 04:59:53+01:00,2024-11-08 05:19:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 03:30:53+01:00,2024-11-08 05:19:23+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-08 05:19:23+01:00,2024-11-08 05:39:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-08 05:39:53+01:00,2024-11-08 06:27:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 06:27:23+01:00,2024-11-08 06:28:23+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-08 06:28:23+01:00,2024-11-08 06:29:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 06:29:53+01:00,2024-11-08 06:57:53+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-08 06:57:53+01:00,2024-11-08 07:47:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 07:47:23+01:00,2024-11-08 08:10:23+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-08 05:39:53+01:00,2024-11-08 08:10:23+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-08 08:10:23+01:00,2024-11-08 08:11:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-08 08:11:53+01:00,2024-11-08 08:14:23+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 08:11:53+01:00,2024-11-08 08:14:23+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-08 08:14:23+01:00,2024-11-08 08:15:53+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-11-08 08:15:53+01:00,2024-11-08 08:17:53+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-11-08 08:17:53+01:00,2024-11-08 08:18:23+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-11-08 08:15:53+01:00,2024-11-08 08:18:23+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-11-08 22:00:00+01:00,2024-11-09 07:00:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-10 01:08:13+01:00,2024-11-10 05:44:48+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-10 22:28:08+01:00,2024-11-11 06:20:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-12 02:25:39+01:00,2024-11-12 05:13:59+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-12 23:54:57+01:00,2024-11-13 06:21:04+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-13 22:00:00+01:00,2024-11-14 06:29:41+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-15 03:40:08+01:00,2024-11-15 05:55:23+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-15 06:15:04+01:00,2024-11-15 06:19:47+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-15 22:00:00+01:00,2024-11-16 07:00:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-17 01:36:08+01:00,2024-11-17 04:13:29+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-17 05:22:04+01:00,2024-11-17 05:22:42+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-17 22:00:00+01:00,2024-11-18 06:20:10+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-19 03:50:16+01:00,2024-11-19 05:37:12+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-19 22:46:03+01:00,2024-11-20 06:24:34+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-20 22:00:00+01:00,2024-11-21 06:25:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-21 23:30:54+01:00,2024-11-22 06:20:51+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-23 22:00:00+01:00,2024-11-24 07:00:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-24 23:36:46+01:00,2024-11-25 00:34:21+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-25 22:00:00+01:00,2024-11-26 06:25:56+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-26 22:00:00+01:00,2024-11-27 06:16:23+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-28 01:44:00+01:00,2024-11-28 06:16:57+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-28 23:20:55+01:00,2024-11-29 06:20:10+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-29 22:00:00+01:00,2024-11-30 06:29:34+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-11-30 22:07:07+01:00,2024-12-01 06:54:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-12-01 22:00:00+01:00,2024-12-02 06:26:40+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2024-12-03 01:10:39+01:00,2024-12-03 01:23:09+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 01:10:39+01:00,2024-12-03 01:23:09+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-12-03 01:23:09+01:00,2024-12-03 01:24:39+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-12-03 01:24:39+01:00,2024-12-03 01:43:09+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 01:43:09+01:00,2024-12-03 02:06:09+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-12-03 02:06:09+01:00,2024-12-03 02:15:39+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 02:15:39+01:00,2024-12-03 02:46:09+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-12-03 02:46:09+01:00,2024-12-03 03:01:39+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 03:01:39+01:00,2024-12-03 03:24:09+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-12-03 03:24:09+01:00,2024-12-03 03:34:09+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 03:34:09+01:00,2024-12-03 03:51:39+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-12-03 03:51:39+01:00,2024-12-03 03:56:39+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 03:56:39+01:00,2024-12-03 04:15:09+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-12-03 04:15:09+01:00,2024-12-03 04:16:39+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 04:16:39+01:00,2024-12-03 04:19:39+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-12-03 04:19:39+01:00,2024-12-03 05:11:39+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 01:24:39+01:00,2024-12-03 05:11:39+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-12-03 05:11:39+01:00,2024-12-03 05:12:09+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-12-03 05:12:09+01:00,2024-12-03 05:17:09+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 05:17:09+01:00,2024-12-03 05:57:39+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-12-03 05:57:39+01:00,2024-12-03 07:24:39+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 07:24:39+01:00,2024-12-03 07:50:39+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-12-03 07:50:39+01:00,2024-12-03 08:36:39+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 05:12:09+01:00,2024-12-03 08:36:39+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-12-03 08:36:39+01:00,2024-12-03 08:37:39+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-12-03 08:37:39+01:00,2024-12-03 08:46:09+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 08:37:39+01:00,2024-12-03 08:46:09+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-12-03 08:46:09+01:00,2024-12-03 08:46:39+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-12-03 08:46:39+01:00,2024-12-03 08:48:39+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 08:46:39+01:00,2024-12-03 08:48:39+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-12-03 08:48:39+01:00,2024-12-03 08:49:39+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-12-03 08:49:39+01:00,2024-12-03 08:57:39+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-03 08:49:39+01:00,2024-12-03 08:57:39+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-12-04 00:55:48+01:00,2024-12-04 01:11:48+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 01:11:48+01:00,2024-12-04 01:31:48+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-12-04 01:31:48+01:00,2024-12-04 01:32:48+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 00:55:48+01:00,2024-12-04 01:32:48+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-12-04 01:32:48+01:00,2024-12-04 01:33:48+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-12-04 01:33:48+01:00,2024-12-04 02:04:48+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 02:04:48+01:00,2024-12-04 02:11:48+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-12-04 02:11:48+01:00,2024-12-04 02:23:18+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 02:23:18+01:00,2024-12-04 02:42:18+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-12-04 02:42:18+01:00,2024-12-04 02:49:48+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 02:49:48+01:00,2024-12-04 02:56:48+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-12-04 02:56:48+01:00,2024-12-04 03:00:18+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 03:00:18+01:00,2024-12-04 03:23:18+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-12-04 03:23:18+01:00,2024-12-04 03:56:48+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 03:56:48+01:00,2024-12-04 04:08:18+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-12-04 04:08:18+01:00,2024-12-04 04:11:18+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 04:11:18+01:00,2024-12-04 04:18:18+01:00,HKCategoryValueSleepAnalysisAsleepDeep,Apple Watch
2024-12-04 04:18:18+01:00,2024-12-04 04:31:48+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 04:31:48+01:00,2024-12-04 05:05:18+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-12-04 01:33:48+01:00,2024-12-04 05:05:18+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
2024-12-04 05:05:18+01:00,2024-12-04 05:06:18+01:00,HKCategoryValueSleepAnalysisAwake,Apple Watch
2024-12-04 05:06:18+01:00,2024-12-04 06:30:18+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 06:30:18+01:00,2024-12-04 06:52:18+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-12-04 06:52:18+01:00,2024-12-04 08:04:48+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 08:04:48+01:00,2024-12-04 08:53:48+01:00,HKCategoryValueSleepAnalysisAsleepREM,Apple Watch
2024-12-04 08:53:48+01:00,2024-12-04 09:07:48+01:00,HKCategoryValueSleepAnalysisAsleepCore,Apple Watch
2024-12-04 05:06:18+01:00,2024-12-04 09:07:48+01:00,HKCategoryValueSleepAnalysisInBed,Apple Watch
